date,D1,D2,D3,D4,RLS,best_alpha
2019-09-01,3.627720000000002,18.573393103448275,-1.1849379310344819,31.50736,-27.879639999999995,10.0
2019-10-01,18.320719999999998,12.32263448275862,44.45366896551723,34.47648,-16.15576,10.0
2019-11-01,13.888439999999997,15.260275862068967,-7.079296551724138,28.406040000000004,-14.517600000000005,10.0
2019-12-01,26.411399999999997,38.5124275862069,29.830013793103447,29.270239999999994,-2.858839999999997,10.0
2020-01-01,-78.43392,-41.832082758620686,-32.24851034482759,-43.974599999999995,-34.45932,10.0
2020-02-01,-3.814239999999998,-25.114882758620688,-20.53671724137931,-7.7269999999999985,3.9127600000000013,10.0
2020-03-01,-194.92368000000005,-167.58769655172415,-142.2249103448276,-167.00904,-27.914640000000034,10.0
2020-04-01,263.77763999999996,163.03063448275864,124.97457931034484,132.48072000000002,131.29691999999997,10.0
2020-05-01,38.444199999999995,26.82964137931035,58.4895724137931,-0.1429599999999997,38.58716,10.0
2020-06-01,71.07703999999998,69.59735172413795,62.35663448275862,87.71592,-16.638880000000015,10.0
2020-07-01,17.182479999999998,26.69259310344829,28.221972413793104,60.30348000000001,-43.12100000000001,10.0
2020-08-01,59.925000000000004,80.43947586206896,23.367724137931035,-2.9590400000000043,62.88404000000001,10.0
2020-09-01,-22.398719999999997,-26.827448275862068,-31.80008275862069,5.250839999999998,-27.649559999999997,10.0
2020-10-01,45.992999999999995,-0.4822758620689652,-4.641848275862068,14.522639999999999,31.470360000000003,10.0
2020-11-01,105.54816000000001,146.19049655172415,120.02159999999998,86.98020000000001,18.567959999999996,10.0
2020-12-01,186.857,68.33693793103448,35.40401379310344,32.12488,154.73212,10.0
2021-01-01,-148.33339999999998,-70.50165517241379,19.886441379310345,-15.13272,-133.20067999999998,10.0
2021-02-01,162.40804,77.0683448275862,85.68976551724138,69.56643999999999,92.8416,10.0
2021-03-01,79.43316000000003,75.3072,86.68295172413794,59.27011999999999,20.163040000000038,10.0
2021-04-01,284.34280000000007,183.9821793103448,69.5384275862069,92.5338,191.80900000000005,10.0
2021-05-01,-99.9646,-82.33055172413796,36.85216551724138,-47.618480000000005,-52.34612,10.0
2021-06-01,189.68552,54.70651034482759,15.825682758620692,47.879599999999996,141.80592,10.0
2021-07-01,-64.36124000000001,-14.48106206896552,-17.385682758620682,-13.867160000000002,-50.49408,10.0
2021-08-01,2.2421199999999994,24.565737931034484,-5.658413793103448,22.48392,-20.2418,10.0
2021-09-01,-33.20252,18.56350344827586,5.5127999999999995,-18.214559999999995,-14.987960000000005,10.0
2021-10-01,-34.227560000000004,26.797241379310343,26.60470344827586,0.19315999999999972,-34.42072,10.0
2021-11-01,43.0024,36.596275862068964,5.7212689655172415,38.19724,4.805160000000001,10.0
2021-12-01,87.99732,51.06947586206897,45.26052413793104,67.59315999999998,20.40416000000002,10.0
2022-01-01,-142.38512,-28.31548965517242,-43.467806896551714,-3.04528,-139.33983999999998,10.0
2022-02-01,48.46955999999999,18.15049655172414,37.78948965517241,14.623639999999998,33.84591999999999,10.0
2022-03-01,11.69476,4.023103448275863,10.646193103448274,40.84007999999999,-29.145319999999998,10.0
2022-04-01,-50.52231999999999,-64.02057931034483,-42.90062068965517,-27.958840000000002,-22.56347999999999,10.0
2022-05-01,-4.170799999999999,12.70543448275862,0.8019310344827606,-37.62352000000001,33.452720000000014,10.0
2022-06-01,-86.76908,-100.0686620689655,-71.64628965517241,-43.32988,-43.4392,10.0
2022-07-01,76.29079999999999,32.46273103448276,17.916537931034487,7.245520000000001,69.04527999999999,10.0
2022-08-01,48.14424000000001,28.250689655172415,23.024772413793098,29.033520000000003,19.11072,10.0
2022-09-01,-149.42043999999999,-103.52987586206896,-77.11564137931035,-69.51192000000002,-79.90851999999998,10.0
2022-10-01,-19.646440000000002,-38.80402758620689,-23.277682758620692,-28.539119999999997,8.892679999999991,10.0
2022-11-01,146.94311999999996,137.57668965517246,99.46928275862071,80.48396,66.45915999999997,10.0
2022-12-01,-36.145,-15.918786206896552,-17.413944827586207,-19.3238,-16.8212,10.0
2023-01-01,72.13332000000001,43.85950344827587,52.65877241379311,36.71728,35.41604000000002,10.0
2023-02-01,61.414719999999996,41.89758620689655,65.70889655172415,29.24532,32.169399999999996,10.0
2023-03-01,-4.26788,15.846124137931039,35.243503448275874,5.957680000000001,-10.225560000000002,10.0
2023-04-01,15.640359999999996,31.402262068965513,11.280165517241382,2.909280000000001,12.731079999999993,10.0
2023-05-01,78.86236000000002,60.578648275862065,85.03183448275863,43.52803999999999,35.33432000000003,10.0
2023-06-01,138.60376,47.824551724137926,18.11714482758621,8.280439999999999,130.32332000000002,10.0
2023-07-01,79.63324,58.53144827586207,-8.493062068965516,2.1470000000000002,77.48624000000001,10.0
2023-08-01,-23.351400000000005,-30.143048275862057,6.584731034482758,-41.147119999999994,17.79571999999999,10.0
2023-09-01,-14.872560000000004,-22.713475862068968,-1.4690068965517247,-2.345559999999999,-12.527000000000005,10.0
2023-10-01,-66.12972000000002,-33.137503448275865,-33.11064827586206,-51.76836000000001,-14.361360000000005,10.0
2023-11-01,85.00824,85.79946206896552,74.04724137931034,82.04288,2.9653600000000075,10.0
2023-12-01,42.11748,18.10808275862069,60.22675862068966,21.2916,20.82588,10.0
2024-01-01,-41.40616000000001,-33.4579448275862,-37.65016551724138,-15.876999999999999,-25.529160000000005,10.0
2024-02-01,34.480799999999995,45.516910344827586,35.585296551724134,36.73104000000001,-2.250240000000007,10.0
2024-03-01,59.406200000000005,39.21674482758621,13.29873103448276,51.94124000000001,7.464959999999994,10.0
2024-04-01,53.439800000000005,33.22108965517241,56.11286896551724,8.934679999999998,44.505120000000005,10.0
2024-05-01,78.30572,41.42242758620689,41.092303448275864,19.241239999999998,59.06447999999999,10.0
2024-06-01,4.142759999999998,2.6831172413793083,43.570841379310345,54.857960000000034,-50.71520000000003,10.0
2024-07-01,-26.3722,7.767806896551724,-17.52438620689655,-12.603440000000003,-13.76876,10.0
2024-08-01,23.970360000000003,11.900400000000003,-0.34944827586207045,-19.10108,43.07144000000001,10.0
2024-09-01,7.678160000000003,-5.991517241379312,2.502579310344828,-2.6305199999999997,10.308680000000003,10.0
2024-10-01,-76.39763999999998,-34.579117241379315,1.4316827586206886,1.6667999999999994,-78.06443999999998,10.0
2024-11-01,-37.91648,13.878331034482757,-21.070882758620684,-16.52464,-21.39184,10.0
2024-12-01,-54.941559999999996,-21.564827586206896,-8.487268965517243,3.5607600000000033,-58.50232,10.0
2025-01-01,16.4952,-27.257917241379314,-6.73630344827586,-0.5044799999999997,16.99968,10.0
2025-02-01,81.11792,73.29633103448276,24.4992,24.140639999999998,56.97728,10.0
2025-03-01,-12.49336,-3.7994896551724135,9.55423448275862,1.95032,-14.44368,10.0
