date,D1,D2,D3,D4,RLS,max_depth,learning_rate,n_estimators
2017-04-01,-10.90008,-0.5439724137931041,-36.64870344827586,-16.333280000000006,5.433200000000005,3,0.01,200
2017-05-01,46.30051034482759,0.26532000000000044,15.836871428571428,9.976606451612906,36.32390389321469,3,0.01,200
2017-06-01,9.164160000000003,13.826855172413794,37.57911724137932,53.37996,-44.215799999999994,3,0.01,200
2017-07-01,17.74328275862069,24.967799999999997,-10.682441379310344,12.357479999999997,5.385802758620694,3,0.01,200
2017-08-01,84.48892000000001,39.74561379310345,44.446571428571424,35.47768421052632,49.01123578947369,3,0.01,200
2017-09-01,-19.23796,-10.163538461538465,-7.388825806451615,-3.3110709677419314,-15.92688903225807,3,0.01,200
2017-10-01,14.195359999999999,9.06516923076923,4.5769875,39.116600000000005,-24.921240000000008,3,0.01,200
2017-11-01,11.257360000000002,34.610565517241376,-1.7968551724137936,7.255240000000001,4.0021200000000015,3,0.1,200
2017-12-01,26.583199999999998,17.891668965517237,24.162662068965517,30.930280000000003,-4.347080000000005,3,0.1,100
2018-01-01,58.50792000000001,34.451376,49.88356363636364,104.14915999999997,-45.64123999999997,5,0.01,100
2018-02-01,4.182248275862073,-30.604680000000002,-7.5589439999999986,-18.299541176470587,22.48178945233266,3,0.01,100
2018-03-01,20.45896,19.756551724137935,50.68179310344827,-7.86936,28.328320000000005,7,0.01,200
2018-04-01,0.2388000000000011,-7.744137931034482,-12.29950344827586,-14.15664,14.395439999999999,3,0.01,200
2018-05-01,-15.888880000000004,12.137420689655169,2.094289655172414,10.50032,-26.389200000000006,5,0.01,100
2018-06-01,-12.5718,-11.207255172413793,7.500993103448275,19.55732,-32.12912,3,0.1,100
2018-07-01,21.566239999999997,56.93478620689655,21.529200000000003,5.359640000000001,16.206599999999995,3,0.1,100
2018-08-01,20.597240000000006,8.510772413793106,-9.504662068965517,-7.869800000000001,28.467040000000008,3,0.01,200
2018-09-01,-5.321320000000003,2.265351724137929,10.949296551724142,16.225959999999997,-21.54728,3,0.01,200
2018-10-01,-132.25772,-96.29035862068966,-128.77866206896553,-152.8334,20.575680000000013,7,0.01,100
2018-11-01,66.00872000000001,41.54486896551724,69.33806896551724,41.45884,24.54988,3,0.1,100
2018-12-01,-32.56448000000001,-18.75581538461539,6.412274999999999,-32.675639999999994,0.11115999999998749,3,0.01,200
2019-01-01,24.757559999999998,42.94862068965517,42.16473103448276,42.7696,-18.012040000000006,3,0.1,100
2019-02-01,62.5384,38.75991724137931,23.717875862068965,36.56227999999999,25.976120000000012,3,0.1,100
2019-03-01,32.984234482758616,21.84892,25.152496551724134,25.781920000000003,7.202314482758611,5,0.01,100
2019-04-01,20.13368,14.164841379310342,43.351986206896555,25.3268,-5.19312,5,0.01,200
