date,D1,D2,D3,D4,RLS,best_alpha
2018-03-01,6.90299,1.9805137931034482,-0.7334413793103448,-1.38516,8.28815,10.0
2018-04-01,0.32488999999999996,-0.9667758620689654,-1.6846931034482757,-0.53625,0.86114,10.0
2018-05-01,1.93927,0.061727586206896515,0.19294137931034483,-1.4880533333333332,3.4273233333333333,10.0
2018-06-01,3.3692333333333333,-1.4428896551724137,-0.8170689655172414,-0.9010400000000001,4.270273333333334,10.0
2018-07-01,6.13307,1.4760896551724139,0.9270103448275862,0.10846666666666664,6.024603333333333,10.0
2018-08-01,2.5578566666666664,0.07867586206896549,-0.8049000000000001,-0.8752833333333333,3.43314,10.0
2018-09-01,3.745696666666667,0.06814137931034489,-0.5472689655172414,-1.3093066666666668,5.0550033333333335,10.0
2018-10-01,-13.530193333333333,-11.644158620689653,-8.870620689655173,-8.527006666666667,-5.003186666666666,10.0
2018-11-01,11.98617,2.1990793103448274,2.122748275862069,1.72393,10.26224,10.0
2018-12-01,-1.5602666666666667,-1.0987827586206895,-1.8351931034482758,-1.8248400000000002,0.26457333333333355,10.0
2019-01-01,7.635906666666667,2.6595827586206897,1.803948275862069,0.5329633333333333,7.102943333333334,10.0
2019-02-01,7.818363333333334,2.499010344827586,2.4542,0.6848566666666667,7.133506666666667,10.0
2019-03-01,6.664386666666667,1.9791689655172413,0.5945206896551724,-0.4998133333333333,7.1642,10.0
2019-04-01,7.5859499999999995,1.4031793103448276,0.49349999999999994,-0.9977333333333332,8.583683333333333,10.0
2019-05-01,1.2325866666666667,-0.4482620689655174,-2.8436413793103448,-1.8893,3.1218866666666667,10.0
