month,pos_ret_ratio,prob_pos_ratio,q_min,q_5,q_25,q_50,q_75,q_95,q_max,R_ls,R_lo,R_b
2007-06-01,0.94,0.98,0.023798299775760288,0.6482592617485565,0.9949015480808039,0.9965084368185878,0.9983135589183955,0.9995454570457135,0.9998533197268175,12.173752,12.220629,12.267506000000001
2007-07-01,0.8,0.85,0.005447170901102328,0.07887355271701052,0.6054707217569361,0.9551577657040216,0.9871679200401308,0.9943621703527618,0.9986931473761705,-1.715026,-3.3186170000000006,-4.922208000000001
2007-08-01,0.27,0.23,0.0006924413503720512,0.0011772252367640435,0.006435380710378283,0.023646118267872808,0.4284418854431221,0.9738831518627536,0.9942156612685182,-3.336019,1.5491219999999999,6.4342630000000005
2007-09-01,0.74,0.86,0.029240742813393818,0.036580064229415565,0.6434447625173874,0.940148926512952,0.9909756671810344,0.9949350237886936,0.9999458386073616,-0.2750869999999999,0.29243600000000014,0.8599589999999998
2007-10-01,0.49,0.53,0.00349233787118498,0.007597165715370523,0.04263519759980609,0.5321855927711382,0.9268481006883107,0.9969979518997433,0.9999951653447379,-1.639043,-6.480752,-11.322460999999997
2007-11-01,0.07,0.07920792079207921,0.00036757934891111244,0.0007304818395576702,0.0019916650205432534,0.0030335878170389347,0.004464022610637645,0.870672186936787,0.9571730996798036,1.308891089108911,-0.13045643564356435,-1.5698039603960394
2007-12-01,0.38613861386138615,0.3564356435643564,0.00046358763321293717,0.008519932032563562,0.050588333213026394,0.3428998555945676,0.6963513879307961,0.9842700211983462,0.9999818373156667,2.3887089108910886,-2.241187128712871,-6.871083168316831
2008-01-01,0.32673267326732675,0.27722772277227725,9.96135150109382e-06,0.0014534531737737406,0.010681685816173923,0.1974376996158046,0.552755433132625,0.9694445743607256,0.9922722733942685,-7.675739603960396,3.361763366336633,14.399266336633664
2008-02-01,0.9405940594059405,0.9607843137254902,0.04204138762235642,0.5692666118637212,0.9943813497690138,0.9960449484019746,0.996961110294553,0.998270078030699,0.9995751775578059,3.2606235294117645,3.4434686274509803,3.626313725490196
2008-03-01,0.7450980392156863,0.6893203883495146,3.163788635733802e-05,0.02134878822292873,0.37698410277737815,0.8764891995129964,0.987518440673254,0.994317276581231,0.9981991864579396,-0.7069203883495147,1.4623737864077668,3.631667961165049
2008-04-01,0.5922330097087378,0.6310679611650486,0.01299061933200165,0.018446108784396422,0.13503775524197048,0.6828687070748438,0.9620693223233538,0.9872547199134929,0.9991824007695964,-2.1354504854368934,-2.898567961165048,-3.6616854368932037
2008-05-01,0.2912621359223301,0.23300970873786409,0.002881074473475134,0.013690797186381746,0.017852532639675837,0.0784182611611151,0.48911072950587364,0.9836276961983736,0.989479279099522,7.712182524271844,-3.4782300970873785,-14.668642718446602
2008-06-01,0.04854368932038835,0.04854368932038835,0.0010244642752253407,0.0028700179151538515,0.0038932653143541746,0.004908070704899634,0.013495529675267431,0.35962358811496586,0.9998048053994674,3.6413058252427186,0.04700388349514563,-3.547298058252428
2008-07-01,0.33980582524271846,0.36893203883495146,0.000551067382501619,0.01174730824741215,0.016228496106752466,0.32406606867764476,0.6204962877203544,0.978099439167619,0.9846034645539691,-1.1561572815533983,-0.5650087378640776,0.02613980582524285
2008-08-01,0.5339805825242718,0.44660194174757284,0.007636684647474425,0.009651246674831174,0.05447999830089055,0.4515336994822757,0.9465893257040108,0.979075797133655,0.9999776530196773,3.258838834951457,-9.613464077669903,-22.485766990291264
2008-10-01,0.13592233009708737,0.1262135922330097,0.0012264299826893455,0.003349837805184698,0.0065551354678073555,0.01324069109674573,0.20057201391965396,0.8318137824468509,0.9997825260340194,0.6387330097087381,-0.6385233009708737,-1.9157796116504857
2008-11-01,0.3786407766990291,0.27184466019417475,7.111488619583784e-06,0.004007712169475856,0.04124487347200631,0.23414804411488147,0.5228103257114085,0.9767216995316941,0.9923582110576095,-0.9783242718446603,1.1302485436893204,3.2388213592233006
2008-12-01,0.6116504854368932,0.5904761904761905,0.006780248698433314,0.012791483484237276,0.2744705431527825,0.5929333261337415,0.9772423232776348,0.9877982358823274,0.9943602890204604,-1.0466704761904766,-3.8290657142857145,-6.611460952380952
2009-01-01,0.20952380952380953,0.11320754716981132,0.0008585315914956042,0.004702212688619277,0.008908350899426872,0.03139776891944128,0.3958076676311256,0.9439167221373226,0.9715157211596449,-5.09633679245283,0.4046679245283018,5.905672641509434
2009-02-01,0.6792452830188679,0.6792452830188679,0.02085961420118642,0.029891810481886064,0.36995671269203445,0.731090723214836,0.986123196036226,0.9938581565592028,0.9997638831615121,8.10241603773585,13.221343396226416,18.340270754716983
2009-03-01,0.9622641509433962,0.9716981132075472,0.0049778977786278595,0.5381573830724626,0.9943682547898662,0.9988761987393517,0.9993158225858096,0.9997818346034996,0.9999760452449715,13.555982075471695,13.972904716981132,14.389827358490566
2009-04-01,0.9339622641509434,0.9811320754716981,0.04502923477125339,0.8193249566371454,0.9955553353853028,0.9987138460209222,0.9995063155953237,0.9999525878596645,0.9999998981775647,17.89404716981132,17.891304716981132,17.88856226415094
2009-05-01,0.8301886792452831,0.8962264150943396,0.03538401077258545,0.26013857167947063,0.767579347741592,0.9880402658021821,0.9939858832511446,0.9965815626733026,0.9999536429449153,-4.583093396226415,-4.967162264150943,-5.351231132075472
2009-06-01,0.25471698113207547,0.2358490566037736,0.0001865137651153305,0.0031645545718874085,0.009388017628329321,0.039741657184207316,0.48403934931813963,0.9694422396608466,0.9864289501592672,-7.112485849056605,3.0723339622641515,13.257153773584905
2009-07-01,0.9150943396226415,0.9622641509433962,0.11575567122144345,0.6896498533368538,0.9611586427087225,0.9964880309290867,0.9982715684841439,0.9995563634338551,0.9999998289665489,-3.710993396226415,-4.017447169811321,-4.323900943396227
2009-08-01,0.3113207547169811,0.36792452830188677,0.002120307072723651,0.004875877267202016,0.031183565025272794,0.23840269259248525,0.689356407398696,0.9810217197634334,0.9996873753425992,-3.8923886792452826,3.485766037735849,10.863920754716982
2009-09-01,0.8679245283018868,0.8773584905660378,0.012256279879896219,0.2888892143871464,0.7532958530590781,0.9842427187652627,0.9926776330185871,0.9953285324904595,0.9997597432530585,-1.087329245283019,-1.3477009433962264,-1.6080726415094344
2009-10-01,0.37735849056603776,0.39622641509433965,0.0003249544487352336,0.012618774519712129,0.019756495348815472,0.3996242768520706,0.7147281013702333,0.9749015188936975,0.986366425186206,0.647104716981132,2.750155660377358,4.853206603773584
2009-11-01,0.7075471698113207,0.6981132075471698,0.003423204978058371,0.012114359241028461,0.3972622184808976,0.9637058384983972,0.9861011261172363,0.9961501910197884,0.9985972288214714,4.537275471698114,6.7174066037735845,8.897537735849056
2009-12-01,0.9245283018867925,0.9245283018867925,0.024960292250648584,0.3945751617285218,0.9922951285187396,0.9956343582485757,0.9966173541658504,0.9987739415206087,0.9999885134511713,-6.416713207547171,-7.009873584905661,-7.603033962264151
2010-01-01,0.12264150943396226,0.05660377358490566,7.266248010476848e-09,0.0016018703024646978,0.00803885829241931,0.013864765678735092,0.1379407598852852,0.4908198531190236,0.9922701016167057,2.7552235849056603,-0.15537075471698114,-3.065965094339623
2010-02-01,0.24528301886792453,0.25471698113207547,4.008515867031918e-05,0.001205449299540918,0.01653013534959672,0.06810273512540124,0.520248361802429,0.9441473939741886,0.9783168156044922,-5.061119811320755,2.1396066037735846,9.340333018867923
2010-03-01,0.9150943396226415,0.9150943396226415,0.013020398808782738,0.3061288963465895,0.9891115147500451,0.9963373092878128,0.999554743741147,0.9999973360811178,0.9999999766669155,0.7814056603773586,1.154888679245283,1.5283716981132074
2010-04-01,0.46226415094339623,0.4528301886792453,0.001953626564473243,0.010256091047025271,0.15461461548575545,0.44363898459857737,0.7156606646857355,0.9821519459069049,0.996104138916392,1.2506452830188677,-2.9778632075471694,-7.206371698113206
2010-05-01,0.16037735849056603,0.14018691588785046,3.562925169622615e-05,0.0022201499752290336,0.009097981025431245,0.018724573151182308,0.2319322029441454,0.9746611760270687,0.9945750671360669,-1.0080093457943922,-0.142492523364486,0.7230242990654204
2010-06-01,0.5420560747663551,0.6915887850467289,1.8589187516152726e-05,0.022050660238395817,0.4221949782404464,0.7272495568926817,0.8944023483616028,0.9914506884593831,0.9999999996010851,2.994558878504673,6.347068224299066,9.699577570093457
2010-07-01,0.9813084112149533,0.9813084112149533,0.10670590337964007,0.9898330102615446,0.9984523935810397,0.9990428137753676,0.9994549445308581,0.9997149856068946,0.9999926289897502,-0.04942710280373837,-0.12209532710280381,-0.19476355140186924
2010-08-01,0.4392523364485981,0.37383177570093457,0.0016693754175215194,0.00985187001566243,0.16698732870220978,0.37404602730137276,0.6815921821526263,0.9725347551864513,0.9906681936789313,-0.11085607476635496,4.028636448598131,8.168128971962618
2010-09-01,0.9158878504672897,0.9252336448598131,2.722510564277296e-15,0.1693310126873202,0.944431801370456,0.9891419829078398,0.9963560423091433,0.9989117323851977,0.9999999053809762,0.5590626168224299,0.5285252336448598,0.4979878504672897
2010-10-01,0.4392523364485981,0.32710280373831774,0.003034554559165351,0.012545435136570773,0.17597335221116284,0.40013718747460775,0.5310464086243785,0.9811214659975177,0.9956956517157469,0.23319626168224303,0.3523794392523364,0.4715626168224298
2010-11-01,0.514018691588785,0.514018691588785,0.002100372544592182,0.009728481314948233,0.094428393154253,0.51560618603082,0.8713297488690743,0.995665181313287,0.9999999977102405,-1.73322523364486,2.355093457943925,6.44341214953271
2010-12-01,0.822429906542056,0.8037383177570093,0.016983850237274,0.04258365056260466,0.6565545247921611,0.9712649347065897,0.9948281220270716,0.99919715612342,0.9999102948075805,0.5008785046728972,0.36203271028037376,0.22318691588785047
2011-01-01,0.48598130841121495,0.514018691588785,0.002568205958777341,0.010774620604012398,0.02244867847848276,0.5054307811417008,0.8845018933859854,0.9776935299983361,0.9942525312340359,-0.719677570093458,-2.9973504672897198,-5.27502336448598
2011-02-01,0.17757009345794392,0.11214953271028037,1.7951363986108032e-06,0.001819094999163984,0.010514290725800148,0.016919342022436213,0.25967546582140455,0.8781496531713324,0.9888549840354578,0.00870280373831791,0.23131028037383175,0.4539177570093457
2011-03-01,0.4672897196261682,0.35514018691588783,4.0723420075248264e-05,0.0006130219932704725,0.008352278673449752,0.1011518499121007,0.8175468583376461,0.9930547388201109,0.9981085299959014,0.2674598130841122,1.7532728971962614,3.239085981308411
2011-04-01,0.6728971962616822,0.7850467289719626,0.015648278764098564,0.05008772910798048,0.5498332241349151,0.8028119068765323,0.9903836905617691,0.9967641423366906,0.9999997180350113,1.209644859813084,0.8836317757009345,0.5576186915887849
2011-05-01,0.4766355140186916,0.411214953271028,0.0073215873341330425,0.018395894465361256,0.16084002382308005,0.4016588210623606,0.9277382276148953,0.9871332856177986,0.9993891866759294,0.7075626168224303,-0.9262467289719625,-2.5600560747663543
2011-06-01,0.3364485981308411,0.2523364485981308,1.678914747202153e-07,0.009342462959655717,0.020676333002706437,0.2627015942614476,0.4942161474169361,0.9842265161813719,0.9887058596342427,1.5444635514018694,2.0648383177570095,2.5852130841121506
2011-07-01,0.5794392523364486,0.6355140186915887,0.002862945087857635,0.014670268579713337,0.3840936234998009,0.6219886116551013,0.9859263335409868,0.993415183803188,0.9991412381594077,-1.8161495327102803,-5.300510280373832,-8.784871028037383
2011-08-01,0.12149532710280374,0.16822429906542055,1.5308205756278734e-05,0.004570154062771577,0.007581436730673758,0.011515093403141862,0.17635131415877364,0.8293788644975539,0.9991231529384762,4.315104672897196,-1.6354635514018694,-7.586031775700934
2011-09-01,0.11214953271028037,0.09345794392523364,8.649666673851792e-05,0.0009144827916165364,0.002220317964922585,0.0028521399482429838,0.009996601868344644,0.8094103322844062,0.9996757021172338,-3.111847663551401,0.4748504672897196,4.061548598130841
2011-10-01,0.7570093457943925,0.7757009345794392,0.0004743483301646549,0.18047579729517688,0.5402455634804022,0.7769521534381988,0.9804226703464128,0.9862963153834227,0.9939281421806536,-4.186764485981308,-6.75556168224299,-9.324358878504674
2011-11-01,0.1308411214953271,0.09345794392523364,2.8647107194963777e-20,3.771217673986832e-05,0.0006230972415899097,0.0017011821794155413,0.010203559714184114,0.8554827264377113,0.9998155120816156,-2.074777570093458,-0.061630841121495326,1.9515158878504675
2011-12-01,0.6448598130841121,0.5963302752293578,0.008204147872456784,0.020786784077479345,0.3406138312847572,0.60952148354537,0.9783678532022551,0.9874255572708572,0.999925379407885,0.7419192660550458,4.047511009174311,7.353102752293578
2012-01-01,0.8807339449541285,0.8990825688073395,0.02183297407882544,0.1533740513582251,0.9836233265247435,0.9929834052431294,0.9953401738900308,0.9990203535534116,0.9998207143405786,8.794033027522936,9.795009174311929,10.79598532110092
2012-02-01,0.9724770642201835,0.944954128440367,0.001246814351788809,0.4568960182240646,0.9851828077298196,0.9991995566698397,0.9995491370032626,0.9997931594308271,0.9999823843811532,-3.181905504587156,-3.3972220183486237,-3.612538532110092
2012-03-01,0.23853211009174313,0.23636363636363636,0.00022311426254322848,0.007471317037139897,0.01377844399116171,0.11558811745520053,0.4647096740516621,0.9724805847679848,0.9998494780626354,2.607619090909091,-0.8828272727272728,-4.373273636363636
2012-04-01,0.24545454545454545,0.21818181818181817,7.912256453802281e-05,0.0013879732613154762,0.011365608596584476,0.09856842460339839,0.3721059605456842,0.958032178333728,0.9999859259291544,0.6355299999999998,-0.2279690909090909,-1.091468181818182
2012-05-01,0.38181818181818183,0.2818181818181818,0.00021164499268577723,0.011574129463590524,0.062156091602702586,0.3495206953577855,0.551405851086736,0.9863194889805649,0.9997962858384692,-0.5534981818181818,0.05968454545454551,0.6728672727272729
2012-06-01,0.5454545454545454,0.5818181818181818,0.008212894952052912,0.01977639497405178,0.27624067534851676,0.5907913703398608,0.7952992417400737,0.9853358144143229,0.9905230420945629,-0.17510909090909096,0.9391227272727273,2.0533545454545457
2012-07-01,0.6363636363636364,0.6272727272727273,0.005157657275845489,0.04489027288804787,0.26820763801321,0.7109608473477063,0.9856450734984168,0.9952705895449089,0.9999164025060809,0.545398181818182,1.746295454545455,2.9471927272727267
2012-08-01,0.6727272727272727,0.7,0.009412304321448397,0.018024639056285298,0.43477496584618064,0.775590019284518,0.9788954280586304,0.9879225470044656,0.9950486971584606,2.3689381818181827,3.69882,5.028701818181818
2012-09-01,0.7727272727272727,0.8363636363636363,0.0002483593459370436,0.12605662421298305,0.5995184707394079,0.9790515569844762,0.9894683850942221,0.9989161774799922,0.999994071835843,-5.790772727272726,-6.924891818181817,-8.059010909090908
2012-10-01,0.11818181818181818,0.09090909090909091,0.00047965636284697834,0.0029799806770643253,0.006600889358678892,0.012937039997062597,0.0788040751354096,0.742307829651314,0.9867291418094748,-3.9133881818181826,0.95621,5.825808181818182
2012-11-01,0.8545454545454545,0.8090909090909091,0.0025657835453426,0.2259641767389039,0.5948761988479121,0.9774645246547298,0.9890586713903509,0.9964187126791636,0.9999747967974177,2.4515381818181816,2.888593636363636,3.3256490909090908
2012-12-01,0.7363636363636363,0.7589285714285714,0.007477455897937718,0.020242183590248895,0.5908876648046464,0.8667568581678345,0.9851090396661228,0.993276442627552,0.9988071891047429,-0.07093392857142877,1.2531401785714287,2.577214285714286
2013-01-01,0.6071428571428571,0.6785714285714286,0.0018641863197981718,0.018978243789669395,0.3043400247564961,0.7024781690245288,0.9520031872671801,0.9892403831284884,0.9932067100799917,0.5084473214285714,0.8326919642857143,1.156936607142857
2013-02-01,0.5357142857142857,0.6160714285714286,6.258805791697427e-05,0.007476068553082783,0.3440545957749339,0.6326124133968594,0.8766445481173549,0.988975061989329,0.999955568054372,0.6192455357142855,0.8573660714285715,1.0954866071428573
2013-03-01,0.5892857142857143,0.6607142857142857,0.011333390964499089,0.014568550363356724,0.36802026474732835,0.711478789174031,0.9792456486895676,0.988169154691352,0.9946268820963112,0.2929410714285717,0.25375625,0.21457142857142847
2013-04-01,0.4375,0.44642857142857145,0.000970321486030094,0.014007653499182881,0.12884991046128816,0.3936400115243529,0.7873145774924282,0.9873612956395533,0.9999961543243676,0.7180437499999999,2.5059785714285714,4.293913392857143
2013-05-01,0.75,0.7876106194690266,6.05185011059596e-05,0.030785096490556663,0.5883170319375649,0.8866433580374893,0.9892944479436853,0.9985978832632079,0.999999259231097,-2.67351592920354,-2.997432743362832,-3.3213495575221232
2013-06-01,0.21238938053097345,0.07079646017699115,4.363378458862352e-05,0.006575986708516812,0.009491219648089966,0.1510779123070332,0.31525277722519696,0.7833966538402078,0.9728207793855981,-3.252589380530974,0.35071946902654866,3.954028318584071
2013-07-01,0.7256637168141593,0.7610619469026548,0.002463393765024156,0.009687987348003826,0.5031889369553353,0.9696168288822272,0.9900559927142302,0.9920412318174844,0.9964622540484512,-0.3439805309734514,0.22335309734513276,0.7906867256637168
2013-08-01,0.4336283185840708,0.36283185840707965,0.0014421428067826255,0.00952293128974248,0.024002107575165535,0.3407306104198522,0.7456011634413656,0.9852684718896494,0.9961865343247454,-0.14445752212389382,1.3323893805309734,2.8092362831858404
2013-09-01,0.7256637168141593,0.7894736842105263,0.0010357229534397627,0.04086436017568171,0.5622172691761226,0.9181720744086836,0.9925727395163766,0.9976606009412052,0.9999835646600901,1.6360745614035086,1.8454359649122811,2.0547973684210525
2013-10-01,0.6578947368421053,0.7304347826086957,0.009860428223333757,0.020639657698411504,0.49692692909648106,0.7465005109799331,0.9800183635762014,0.9880389116066493,0.9951937105136428,-1.1366408695652175,-0.555435652173913,0.025769565217391318
2013-11-01,0.391304347826087,0.31896551724137934,6.896478370176613e-06,0.004186161147709969,0.024018502575964818,0.3011292231036476,0.5934867140849284,0.9914548403297991,0.9999999972637255,-0.9891405172413793,1.1050844827586206,3.199309482758621
2013-12-01,0.7155172413793104,0.8050847457627118,0.011456095549955553,0.020003057961637705,0.5559075060093213,0.8962993624292896,0.9816647007172714,0.991759855040358,0.9999955281241928,-0.9570059322033898,-1.3668279661016953,-1.7766500000000003
2014-01-01,0.2457627118644068,0.211864406779661,0.00027568123875255696,0.003728749299440284,0.012001964927032484,0.04804057547196555,0.416746979393116,0.8932361133652307,0.9813679252332973,-0.49487966101694925,1.3322169491525422,3.1593135593220336
2014-02-01,0.6271186440677966,0.6610169491525424,0.013965568571194884,0.02277372369763934,0.4402925863131054,0.6957565116075772,0.9872505455179325,0.9951194685133173,0.999459120728814,0.33399406779661,0.7204042372881359,1.1068144067796615
2014-03-01,0.4322033898305085,0.4067796610169492,0.005217060379341084,0.008305063894383994,0.012737401435430158,0.32610432896095765,0.782880561032164,0.9861730736284868,0.9999984271981283,1.513023728813559,-0.4693661016949152,-2.4517559322033895
2014-04-01,0.3728813559322034,0.3644067796610169,1.2877070968862693e-16,0.013956767565485577,0.024306314253568446,0.1863555331697251,0.7312610874338789,0.9968740523570029,0.9998678276197132,-0.3366135593220338,1.0071983050847457,2.3510101694915253
2014-05-01,0.711864406779661,0.7288135593220338,6.331996395307449e-05,0.012036195979336669,0.4738348332838734,0.8529765332311662,0.9732745023115851,0.9906205553106687,0.9999449909204887,1.6096050847457628,2.160076271186441,2.710547457627119
2014-06-01,0.6949152542372882,0.7288135593220338,7.967964670900358e-05,0.03334969095342526,0.4591134997173523,0.7822763159738164,0.9862361995335549,0.9967700135906201,0.9999999991373385,1.0652466101694917,1.7832033898305082,2.5011601694915258
2014-07-01,0.6694915254237288,0.711864406779661,2.2589933253179966e-05,0.02102766854397842,0.4194176295266577,0.7679604285687238,0.987919730206829,0.9939731989347421,0.9969303109327371,-0.1244686440677966,0.15019067796610178,0.42485000000000006
2014-08-01,0.5423728813559322,0.5932203389830508,0.005679633677791703,0.014079897490966917,0.09792070985341753,0.6010083934659693,0.9323550162534232,0.9968004938449929,0.9999999999977804,-1.7297940677966106,-3.0094999999999996,-4.28920593220339
2014-09-01,0.15254237288135594,0.11016949152542373,8.5177140638426e-08,0.002389993399017216,0.008287684610657825,0.029366112526323398,0.2306574365856327,0.7516484721163214,0.9960305489921222,2.2047372881355933,0.010500847457627097,-2.1837355932203386
2014-10-01,0.3644067796610169,0.3135593220338983,0.005857032680842915,0.01276756883320029,0.01617964657651206,0.18215810849311606,0.8502095823771014,0.9899321743426814,0.9971598139609497,-0.42561694915254233,0.2849508474576272,0.9955186440677967
2014-11-01,0.4830508474576271,0.4576271186440678,0.015085442398026514,0.018039165243951022,0.313916625278529,0.4515099988940947,0.7683299133928254,0.98835273603662,0.9999998042751462,-1.43125593220339,1.4546881355932206,4.340632203389831
2014-12-01,0.7542372881355932,0.7796610169491526,0.002094819099568763,0.0401951413090976,0.5556740607968449,0.9746060489160255,0.986107188672949,0.9898174896582413,0.9995199859464337,0.9723440677966101,0.7167220338983051,0.4610999999999999
2015-01-01,0.3983050847457627,0.4830508474576271,7.096734947180655e-30,0.015079553196436606,0.05044326051563069,0.43964075487818427,0.8140359237215512,0.9908208164947362,0.9999995262478003,-0.18983305084745758,0.22612288135593217,0.642078813559322
2015-02-01,0.5508474576271186,0.5508474576271186,0.01245158007450975,0.019112992898517384,0.2777681164404527,0.5555624560224879,0.846618367857547,0.9882660979897729,0.9999815371717459,1.3440008474576273,0.7293754237288135,0.11475000000000003
2015-03-01,0.4661016949152542,0.3728813559322034,0.0013349070461486064,0.009783210907580378,0.2560838849827614,0.3917331945936024,0.6307054838697485,0.9888317475886055,0.9955247993070941,0.8385033898305084,2.201735593220339,3.5649677966101696
2015-04-01,0.635593220338983,0.652542372881356,0.003504467639104927,0.015369609828508816,0.32087952859877983,0.7058172876635822,0.9774311331755088,0.9877812019475215,0.9999999723581005,-0.7156161016949152,-1.6662186440677964,-2.6168211864406783
